playerID,WinPercent,H_Batting,HR_Batting,RBI_Batting,R_Batting,Doubles_Batting,Triples_Batting,BB_Batting,AB_Batting,PO_Fielding,A_Fielding,E_Fielding,DP_Fielding,SB_Fielding,CS_Fielding,ERA_Pitching,H_Pitching,SV_Pitching,BAOpp_Pitching,H_Battingp,HR_Battingp,RBI_Battingp,R_Battingp,Doubles_Battingp,Triples_Battingp,BB_Battingp,AB_Battingp,PO_Fieldingp,A_Fieldingp,E_Fieldingp,DP_Fieldingp,SB_Fieldingp,CS_Fieldingp,ERA_Pitchingp,H_Pitchingp,SV_Pitchingp,BAOpp_Pitchingp,GP_AllStar,careerAwards,WSWins,class
berrych02,0.3882,539,23,256,196,88,29,160,2018,2047,406,44,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2047,406,44,48,0,0,0,0,0,0,0,0,0,0
bluelu01,0.4797,1696,44,695,1151,319,109,1092,5904,15647,1017,193,1187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15647,1017,193,1187,0,0,0,0,0,0,0,0,0,0
camildo01,0.5060,1482,239,950,936,261,86,947,5353,13724,957,141,1189,0,0,0,0,0,0,3,0,1,1,1,0,1,18,13724,957,141,1189,0,0,0,0,0,0,1,1,0,0
cavarph01,0.5112,1977,95,920,990,347,99,820,6754,12435,844,149,1022,0,0,0,0,0,0,20,1,5,9,3,0,4,63,12435,844,149,1022,0,0,0,0,0,0,3,1,0,0
casege01,0.4608,1415,21,377,785,233,43,426,5016,2805,88,90,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2805,88,90,15,0,0,0,0,0,0,1,0,0,0
chapmsa01,0.4266,1329,180,773,754,210,52,562,4988,3727,120,111,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3727,120,111,32,0,0,0,0,0,0,1,0,0,0
cissebi01,0.4428,990,29,423,516,173,43,212,3707,2201,2948,272,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2201,2948,272,535,0,0,0,0,0,0,0,0,0,0
cochrmi01,0.6112,1652,119,832,1041,333,64,857,5169,6414,840,111,104,0,0,0,0,0,0,27,2,7,17,4,0,25,110,6414,840,111,104,0,0,0,0,0,0,1,2,3,1
combsea01,0.6040,1866,58,632,1186,309,154,670,5746,3449,69,95,23,0,0,0,0,0,0,21,1,9,17,3,0,10,60,3449,69,95,23,0,0,0,0,0,0,0,0,3,1
critzhu01,0.5269,1591,38,531,832,195,95,289,5930,3451,5145,233,962,0,0,0,0,0,0,3,0,0,2,0,0,1,22,3451,5145,233,962,0,0,0,0,0,0,0,0,1,0
cronijo01,0.5402,2285,170,1424,1233,515,118,1059,7579,4303,6052,510,1241,0,0,0,0,0,0,7,0,2,1,0,0,0,22,4303,6052,510,1241,0,0,0,0,0,0,7,0,0,1
crosefr01,0.6236,1541,98,649,1006,260,65,792,6277,3202,4696,421,968,0,0,0,0,0,0,20,1,11,16,5,1,14,115,3202,4696,421,968,0,0,0,0,0,0,1,0,8,0
cuyleki01,0.5555,2299,128,1065,1305,394,157,676,7161,4034,191,121,44,0,0,0,0,0,0,18,2,12,9,5,1,2,64,4034,191,121,44,0,0,0,0,0,0,1,0,1,1
danniha01,0.5604,847,57,397,363,162,26,187,2971,3259,455,57,64,0,0,0,0,0,0,3,0,2,0,1,0,0,14,3259,455,57,64,0,0,0,0,0,0,2,0,1,0
davissp01,0.4728,1312,77,647,388,244,22,386,4255,4423,688,84,101,0,0,0,0,0,0,2,0,1,0,0,0,0,2,4423,688,84,101,0,0,0,0,0,0,0,0,1,0
conlajo01,0.4178,96,0,31,55,18,4,33,365,193,8,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,8,9,2,0,0,0,0,0,0,0,0,0,1
cuccito01,0.4562,1729,94,884,730,334,46,579,6184,3292,4737,264,899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3292,4737,264,899,0,0,0,0,0,0,1,0,0,0
dickebi01,0.6287,1969,202,1209,930,343,72,678,6300,7965,954,108,137,0,0,0,0,0,0,37,5,24,19,1,1,15,145,7965,954,108,137,0,0,0,0,0,0,8,0,8,1
dimagjo01,0.6373,2214,361,1537,1390,389,131,790,6821,4529,153,105,30,0,0,0,0,0,0,54,8,30,27,6,0,19,199,4529,153,105,30,0,0,0,0,0,0,11,3,9,1
durocle01,0.5228,1320,24,567,575,210,56,377,5350,3275,4680,325,941,0,0,0,0,0,0,7,0,0,4,1,1,0,29,3275,4680,325,941,0,0,0,0,0,0,2,0,2,1
doerrbo01,0.5698,2042,223,1247,1094,381,89,809,7093,4928,5710,214,1507,0,0,0,0,0,0,9,1,3,1,1,0,2,22,4928,5710,214,1507,0,0,0,0,0,0,8,0,0,1
elliobo01,0.5110,2061,170,1195,1064,382,94,967,7141,2519,2790,261,259,0,0,0,0,0,0,7,2,5,4,0,0,2,21,2519,2790,261,259,0,0,0,0,0,0,5,1,0,0
dressch01,0.4845,603,11,221,313,123,29,219,2215,526,1221,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,526,1221,89,89,0,0,0,0,0,0,0,0,1,0
ensje01,0.5814,54,1,24,25,8,4,7,186,149,85,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,85,9,13,0,0,0,0,0,0,0,0,1,0
friscfr01,0.5792,2880,105,1244,1532,466,138,728,9112,4918,7170,371,1174,0,0,0,0,0,0,58,0,10,16,10,3,12,197,4918,7170,371,1174,0,0,0,0,0,0,2,1,4,1
galanau01,0.5443,1706,100,830,1004,336,74,979,5937,3977,419,97,120,0,0,0,0,0,0,4,0,2,2,1,0,2,29,3977,419,97,120,0,0,0,0,0,0,3,0,0,0
gehrich01,0.5214,2839,184,1427,1774,574,146,1186,8860,5446,7091,310,1447,0,0,0,0,0,0,26,1,7,12,4,0,7,81,5446,7091,310,1447,0,0,0,0,0,0,6,1,1,1
gehrilo01,0.6220,2721,493,1995,1888,534,163,1508,8001,19525,1087,196,1575,0,0,0,0,0,0,43,10,35,30,8,3,26,119,19525,1087,196,1575,0,0,0,0,0,0,6,2,8,1
ferreri01,0.4617,1692,28,734,687,324,45,931,6028,7248,1127,135,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7248,1127,135,139,0,0,0,0,0,0,2,0,0,1
gordojo01,0.6154,1530,253,975,914,264,52,759,5707,3826,4726,264,1196,0,0,0,0,0,0,25,4,16,12,5,1,12,103,3826,4726,264,1196,0,0,0,0,0,0,8,1,5,1
gosligo01,0.5325,2735,248,1609,1483,500,173,949,8656,4805,225,210,47,0,0,0,0,0,0,37,7,19,16,5,0,12,129,4805,225,210,47,0,0,0,0,0,0,1,0,2,1
grantge01,0.5299,1508,105,712,912,292,93,717,4989,6611,2977,314,886,0,0,0,0,0,0,6,0,0,0,1,0,1,26,6611,2977,314,886,0,0,0,0,0,0,0,0,1,0
greenha01,0.5445,1628,331,1276,1051,379,71,852,5193,11023,741,122,974,0,0,0,0,0,0,27,5,22,17,7,2,13,85,11023,741,122,974,0,0,0,0,0,0,2,2,2,1
haasmu01,0.5550,1257,43,496,706,254,45,433,4303,2862,92,52,51,0,0,0,0,0,0,10,2,9,5,1,1,5,62,2862,92,52,51,0,0,0,0,0,0,0,0,3,0
hackst01,0.5397,2193,57,642,1239,363,81,1092,7278,2311,3527,251,298,0,0,0,0,0,0,24,0,5,6,5,1,7,69,2311,3527,251,298,0,0,0,0,0,0,4,0,0,0
hafeych01,0.4935,1466,164,833,777,341,67,372,4625,2527,106,80,23,0,0,0,0,0,0,18,0,2,5,7,0,2,88,2527,106,80,23,0,0,0,0,0,0,1,0,2,1
harribu01,0.4981,1297,9,506,722,224,64,472,4736,3415,3844,264,801,0,0,0,0,0,0,13,2,7,7,0,0,2,56,3415,3844,264,801,0,0,0,0,0,0,0,0,1,1
hartnga01,0.5557,1912,236,1179,867,396,64,703,6432,7577,1270,143,188,0,0,0,0,0,0,13,2,3,3,2,1,1,54,7577,1270,143,188,0,0,0,0,0,0,5,1,0,1
gustifr01,0.4742,1214,38,480,553,222,47,369,4582,2243,3323,319,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2243,3323,319,536,0,0,0,0,0,0,3,0,0,0
haneyfr01,0.4796,544,8,228,338,66,21,282,1977,808,1231,104,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,808,1231,104,128,0,0,0,0,0,0,0,0,0,0
henrito01,0.6347,1297,183,795,901,269,73,712,4603,3518,178,56,205,0,0,0,0,0,0,22,4,8,13,4,0,8,84,3518,178,56,205,0,0,0,0,0,0,4,0,7,0
hermabi01,0.5618,2345,47,839,1163,486,82,737,7707,5084,5823,365,1202,0,0,0,0,0,0,16,1,7,9,3,1,4,66,5084,5823,365,1202,0,0,0,0,0,0,11,0,0,1
higgipi01,0.5279,1941,140,1075,930,374,51,800,6636,1849,3259,356,288,0,0,0,0,0,0,13,1,8,3,4,1,5,48,1849,3259,356,288,0,0,0,0,0,0,2,0,1,0
heathje01,0.5089,1447,194,887,777,279,102,593,4937,2705,85,80,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2705,85,80,21,0,0,0,0,0,0,2,0,0,0
hermaba01,0.5054,1818,181,997,882,399,110,520,5603,4376,248,137,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4376,248,137,159,0,0,0,0,0,0,0,0,0,0
jackstr01,0.5767,1768,135,929,833,291,86,412,6086,3174,5178,423,857,0,0,0,0,0,0,10,0,4,7,1,0,3,67,3174,5178,423,857,0,0,0,0,0,0,1,0,2,1
jurgebi01,0.5283,1613,43,656,721,245,55,568,6253,3369,5446,333,982,0,0,0,0,0,0,11,0,2,4,2,0,5,40,3369,5446,333,982,0,0,0,0,0,0,0,0,0,0
kellech01,0.6084,1085,189,760,725,166,72,784,3790,2235,46,46,6,0,0,0,0,0,0,22,5,18,18,3,2,7,72,2235,46,46,6,0,0,0,0,0,0,3,0,6,0
kleinch01,0.4050,2076,300,1201,1168,398,74,601,6486,3250,194,135,39,0,0,0,0,0,0,4,1,2,2,0,0,0,12,3250,194,135,39,0,0,0,0,0,0,2,1,0,1
keltnke01,0.5385,1570,163,852,737,308,69,514,5683,1577,3070,171,306,0,0,0,0,0,0,2,0,0,3,0,0,2,21,1577,3070,171,306,0,0,0,0,0,0,7,0,1,0
johnsbo01,0.4165,2051,288,1283,1239,396,95,1075,6920,4416,352,163,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4416,352,163,102,0,0,0,0,0,0,5,0,0,0
kammwi01,0.4762,1643,29,826,802,348,85,824,5851,2151,3345,185,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2151,3345,185,299,0,0,0,0,0,0,0,0,0,0
kuheljo01,0.5139,2212,131,1049,1236,412,111,980,7984,19386,1163,173,1769,0,0,0,0,0,0,3,0,1,1,0,0,1,20,19386,1163,173,1769,0,0,0,0,0,0,0,0,0,0
lavagco01,0.5474,945,40,486,487,183,37,485,3509,1364,1940,197,237,0,0,0,0,0,0,2,0,3,1,1,0,2,17,1364,1940,197,237,0,0,0,0,0,0,2,0,0,0
lazzeto01,0.6127,1840,178,1191,986,334,115,869,6297,3688,4944,314,873,0,0,0,0,0,0,28,4,19,16,3,1,12,107,3688,4944,314,873,0,0,0,0,0,0,0,0,5,1
lindsfr01,0.5516,1747,103,779,895,301,81,334,5611,2177,1628,136,150,0,0,0,0,0,0,13,0,4,1,3,0,4,45,2177,1628,136,150,0,0,0,0,0,0,0,0,0,1
lombaer01,0.4680,1792,190,990,601,277,27,430,5855,5694,845,143,107,0,0,0,0,0,0,4,0,2,0,1,0,1,17,5694,845,143,107,0,0,0,0,0,0,5,1,1,1
leachfr01,0.4325,1147,72,509,543,196,53,163,3733,2189,94,52,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2189,94,52,51,0,0,0,0,0,0,0,0,0,0
lopezal01,0.4921,1547,51,652,613,206,43,556,5916,6654,1126,123,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6654,1126,123,140,0,0,0,0,0,0,2,0,0,1
mancugu01,0.5560,1194,53,543,386,197,16,418,4505,5613,803,148,100,0,0,0,0,0,0,9,0,4,6,3,0,7,52,5613,803,148,100,0,0,0,0,0,0,2,0,3,0
manushe01,0.5181,2524,110,1183,1287,491,160,506,7654,3842,105,83,26,0,0,0,0,0,0,2,0,0,2,0,0,2,18,3842,105,83,26,0,0,0,0,0,0,1,0,0,1
mccorfr01,0.5110,1711,128,951,722,334,26,399,5723,13803,1003,79,1221,0,0,0,0,0,0,13,0,1,3,2,0,1,48,13803,1003,79,1221,0,0,0,0,0,0,6,1,1,0
medwijo01,0.5443,2471,205,1383,1198,540,113,437,7635,4152,143,86,36,0,0,0,0,0,0,15,1,5,5,1,1,2,46,4152,143,86,36,0,0,0,0,0,0,10,1,1,1
mcmanma01,0.4675,1926,120,999,1008,401,88,675,6660,4100,4512,315,774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4100,4512,315,774,0,0,0,0,0,0,0,0,0,0
meusebo01,0.5873,1693,156,1068,826,368,95,375,5475,2496,274,129,44,0,0,0,0,0,0,29,1,17,15,6,3,12,129,2496,274,129,44,0,0,0,0,0,0,0,0,3,0
millebi02,0.5330,1934,116,992,946,389,96,383,6212,3519,140,107,45,0,0,0,0,0,0,17,0,8,4,4,0,0,66,3519,140,107,45,0,0,0,0,0,0,0,0,2,0
moorejo02,0.5541,1615,79,513,809,258,53,348,5427,2501,116,68,17,0,0,0,0,0,0,20,1,3,6,4,0,2,73,2501,116,68,17,0,0,0,0,0,0,3,0,1,0
myerbu01,0.5022,2131,38,850,1174,353,130,965,7038,4224,5152,312,1134,0,0,0,0,0,0,8,0,2,2,1,0,3,28,4224,5152,312,1134,0,0,0,0,0,0,0,0,0,0
mizejo01,0.5614,2011,359,1337,1118,367,83,856,6443,14862,1033,133,1320,0,0,0,0,0,0,12,3,9,5,2,0,5,42,14862,1033,133,1320,0,0,0,0,0,0,10,0,5,1
moseswa01,0.4514,2138,89,679,1124,435,110,821,7356,4000,147,113,35,0,0,0,0,0,0,5,0,0,1,0,0,1,12,4000,147,113,35,0,0,0,0,0,0,0,0,0,0
montaed01,0.5016,161,2,69,105,18,7,85,615,352,514,84,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352,514,84,84,0,0,0,0,0,0,0,0,0,0
ottme01,0.5311,2876,511,1860,1859,488,72,1708,9456,4734,783,146,98,0,0,0,0,0,0,18,4,10,8,2,0,8,61,4734,783,146,98,0,0,0,0,0,0,11,0,1,1
nichobi01,0.4986,1484,235,948,837,272,60,800,5546,2954,118,67,20,0,0,0,0,0,0,6,0,8,1,1,1,2,28,2954,118,67,20,0,0,0,0,0,0,4,0,0,0
richapa01,0.5523,321,15,155,140,51,5,157,1417,2103,302,31,49,0,0,0,0,0,0,4,0,6,0,2,0,4,19,2103,302,31,49,0,0,0,0,0,0,0,0,2,0
rolfere01,0.6401,1394,69,497,942,257,67,526,4827,1336,2275,170,216,0,0,0,0,0,0,33,0,6,17,4,1,9,116,1336,2275,170,216,0,0,0,0,0,0,2,0,5,0
selkige01,0.6429,810,108,576,503,131,41,486,2790,1559,55,38,18,0,0,0,0,0,0,18,2,10,11,2,1,11,68,1559,55,38,18,0,0,0,0,0,0,2,0,5,0
seweljo01,0.5401,2226,49,1055,1141,436,68,842,7132,3273,5230,408,776,0,0,0,0,0,0,9,0,3,4,1,0,6,38,3273,5230,408,776,0,0,0,0,0,0,0,0,2,1
sewellu01,0.5152,1393,20,696,653,272,56,486,5383,5522,1091,151,143,0,0,0,0,0,0,3,0,1,1,0,0,2,17,5522,1091,151,143,0,0,0,0,0,0,0,0,0,0
simmoal01,0.5250,2927,307,1827,1507,539,149,615,8759,5000,169,94,38,0,0,0,0,0,0,24,6,17,15,6,0,6,73,5000,169,94,38,0,0,0,0,0,0,3,0,2,1
slaugen01,0.5654,2383,169,1304,1247,413,148,1018,7946,3925,152,82,35,0,0,0,0,0,0,23,3,8,17,3,1,15,79,3925,152,82,35,0,0,0,0,0,0,10,0,4,1
smithea02,0.5577,686,46,355,225,115,19,247,2264,2117,502,78,64,0,0,0,0,0,0,11,0,0,0,1,0,2,46,2117,502,78,64,0,0,0,0,0,0,0,0,3,0
stephri01,0.5507,1515,63,773,714,321,54,494,4508,2289,761,97,132,0,0,0,0,0,0,14,0,7,5,2,0,2,37,2289,761,97,132,0,0,0,0,0,0,0,0,0,0
sistisi01,0.4960,732,27,260,401,121,19,283,2999,1600,1840,172,305,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1600,1840,172,305,0,0,0,0,0,0,0,0,0,0
tebbebi01,0.5656,1000,38,469,357,169,22,389,3704,4667,666,119,87,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4667,666,119,87,0,0,0,0,0,0,3,0,0,0
terrybi01,0.5748,2193,154,1078,1120,373,112,537,6428,15999,1111,139,1334,0,0,0,0,0,0,18,2,7,7,1,1,4,61,15999,1111,139,1334,0,0,0,0,0,0,3,0,1,1
theveto01,0.5174,1030,2,456,380,124,32,210,4164,2308,3621,296,630,0,0,0,0,0,0,10,1,4,5,1,0,0,24,2308,3621,296,630,0,0,0,0,0,0,0,0,1,0
traynpi01,0.5568,2416,58,1273,1183,371,164,472,7559,2390,3672,348,318,0,0,0,0,0,0,12,1,4,3,1,2,3,41,2390,3672,348,318,0,0,0,0,0,0,2,0,1,1
suhrgu01,0.4945,1446,84,818,714,288,114,718,5176,13104,766,116,1086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13104,766,116,1086,0,0,0,0,0,0,0,0,0,0
sukefcl01,0.4739,326,2,96,122,50,14,95,1237,1041,190,33,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1041,190,33,29,0,0,0,0,0,0,0,0,0,0
travice01,0.4837,1544,27,657,665,265,78,402,4914,1946,3138,264,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1946,3138,264,630,0,0,0,0,0,0,2,0,0,0
troskha01,0.5255,1561,228,1012,835,331,58,545,5161,12125,753,121,1146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12125,753,121,1146,0,0,0,0,0,0,0,0,0,0
walkedi02,0.5719,2064,105,1023,1037,376,96,817,6740,3479,157,106,35,0,0,0,0,0,0,10,1,4,4,3,0,5,45,3479,157,106,35,0,0,0,0,0,0,4,0,1,0
wanerll01,0.5176,2459,27,598,1201,281,118,420,7772,4864,157,87,31,0,0,0,0,0,0,6,0,0,5,1,1,1,15,4864,157,87,31,0,0,0,0,0,0,0,0,0,1
wanerpa01,0.5260,3152,113,1309,1627,605,191,1091,9459,5513,270,144,105,0,0,0,0,0,0,5,0,3,0,1,0,0,15,5513,270,144,105,0,0,0,0,0,0,4,1,0,1
werbebi01,0.5170,1363,78,539,875,271,50,701,5024,1548,2695,269,267,0,0,0,0,0,0,14,0,4,6,4,0,6,43,1548,2695,269,267,0,0,0,0,0,0,0,0,1,0
whitebu01,0.5422,883,17,245,415,100,31,150,3316,2018,2556,138,486,0,0,0,0,0,0,5,0,2,2,2,0,3,37,2018,2556,138,486,0,0,0,0,0,0,2,0,1,0
wilsoha01,0.5420,1461,244,1063,884,266,67,674,4760,2821,116,108,31,0,0,0,0,0,0,15,0,3,3,1,1,5,47,2821,116,108,31,0,0,0,0,0,0,0,0,0,1
wilsoji01,0.4555,1358,32,621,580,252,32,356,4778,4972,935,142,158,0,0,0,0,0,0,16,0,5,3,2,0,2,66,4972,935,142,158,0,0,0,0,0,0,2,0,2,0
vaughar01,0.5497,2103,96,926,1173,356,128,937,6622,3308,5119,417,875,0,0,0,0,0,0,1,0,0,0,1,0,1,2,3308,5119,417,875,0,0,0,0,0,0,7,0,0,1
willite01,0.5498,2654,521,1839,1798,525,71,2021,7706,4158,142,113,30,0,0,4.5,3,0,0.33,5,0,1,2,0,0,5,25,4158,142,113,30,0,0,4.5,3,0,0.33,18,2,0,1
westsa01,0.4607,1838,75,838,934,347,101,696,6148,4528,164,81,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4528,164,81,64,0,0,0,0,0,0,3,0,0,0
wrighgl01,0.5365,1219,94,723,584,203,76,209,4153,2240,3504,357,705,0,0,0,0,0,0,7,1,5,4,1,0,1,40,2240,3504,357,705,0,0,0,0,0,0,0,0,1,0
wyattwh01,0.4925,133,7,69,53,26,2,26,607,74,316,18,15,0,0,77.19,1684,13,4.57,1,0,0,1,1,0,0,6,74,316,18,15,0,0,77.19,1684,13,4.57,2,0,0,0
yorkru01,0.5513,1621,277,1152,876,291,52,792,5891,12308,1167,155,1098,0,0,0,0,0,0,17,3,10,10,2,2,13,77,12308,1167,155,1098,0,0,0,0,0,0,5,0,1,0
zachato01,0.4882,254,6,112,79,28,12,62,1122,83,773,29,27,0,0,148.42,3580,22,7.73,0,0,0,0,0,0,1,9,83,773,29,27,0,0,148.42,3580,22,7.73,0,0,2,0
youngpe01,0.5520,645,32,347,274,128,34,152,2466,1503,1984,140,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503,1984,140,341,0,0,0,0,0,0,0,0,0,0
alouma01,0.5312,1777,31,427,780,236,50,311,5789,3794,176,71,155,0,0,0,3,0,0.33,16,0,3,5,6,0,5,69,3794,176,71,155,0,0,0,3,0,0.33,2,0,1,0
barbest01,0.5080,65,5,27,24,5,2,38,563,106,372,38,31,0,0,73.57,1818,13,4.6,0,0,0,0,0,0,0,0,106,372,38,31,0,0,73.57,1818,13,4.6,0,0,1,0
brechha01,0.5725,129,2,44,48,13,5,45,673,78,376,8,22,0,0,32.45,1731,18,2.77,1,0,1,2,0,0,0,12,78,376,8,22,0,0,32.45,1731,18,2.77,1,0,2,0
blackew01,0.4754,77,1,22,31,12,1,12,443,46,311,19,20,0,0,42.45,1150,10,2.59,0,0,0,0,0,0,0,1,46,311,19,20,0,0,42.45,1150,10,2.59,6,0,2,0
breweji01,0.5069,21,0,9,2,2,0,10,140,30,150,10,10,0,0,63.77,898,132,4.45,0,0,0,0,0,0,0,0,30,150,10,10,0,0,63.77,898,132,4.45,1,0,1,0
burdele01,0.5425,185,12,75,101,27,4,32,1011,245,622,27,55,0,0,85.45,3186,31,5.9,1,1,3,1,0,0,1,17,245,622,27,55,0,0,85.45,3186,31,5.9,2,0,3,0
bunniji01,0.5120,213,7,75,82,21,4,34,1275,206,372,23,20,0,0,64.18,3433,16,4.41,0,0,0,0,0,0,0,0,206,372,23,20,0,0,64.18,3433,16,4.41,8,0,0,1
craigro01,0.5114,38,0,12,15,2,0,31,448,120,274,18,21,0,0,47.82,1528,19,3.07,1,0,0,0,0,0,1,6,120,274,18,21,0,0,47.82,1528,19,3.07,0,0,3,0
cuellmi01,0.5330,76,7,33,37,8,4,9,661,108,453,30,33,0,0,77.19,2538,11,4.05,4,1,5,1,0,0,1,19,108,453,30,33,0,0,77.19,2538,11,4.05,2,1,2,1
darkal01,0.5212,2089,126,757,1064,358,72,430,7219,3174,4854,342,1012,0,0,18,1,0,0.25,21,1,4,9,4,0,3,65,3174,4854,342,1012,0,0,18,1,0,0.25,2,0,1,0
colavro01,0.5144,1730,374,1159,971,283,21,951,6503,3407,124,74,31,0,0,0,1,0,0.11,0,0,0,0,0,0,0,0,3407,124,74,31,0,0,0,1,0,0.11,9,0,0,1
drysddo01,0.5456,218,29,113,96,26,7,60,1169,188,686,59,55,0,0,42.66,3084,6,3.36,0,0,0,0,0,0,2,10,188,686,59,55,0,0,42.66,3084,6,3.36,8,1,3,1
erskica01,0.5910,92,1,31,51,11,0,12,588,105,262,20,20,0,0,51.86,1637,13,3.06,1,0,0,1,0,0,0,12,105,262,20,20,0,0,51.86,1637,13,3.06,1,0,2,0
facero01,0.4890,31,0,7,9,3,0,2,194,104,212,14,15,0,0,53.69,1347,193,4.56,0,0,0,0,0,0,0,3,104,212,14,15,0,0,53.69,1347,193,4.56,4,0,2,0
fordwh01,0.5913,177,3,69,91,19,0,113,1023,173,630,33,49,0,0,42.76,2766,10,3.7,4,0,3,4,0,0,7,49,173,630,33,49,0,0,42.76,2766,10,3.7,6,1,6,1
garcimi01,0.5726,127,2,62,41,23,1,31,696,134,359,14,27,0,0,51.5,2148,23,3.85,0,0,0,0,0,0,0,0,134,359,14,27,0,0,51.5,2148,23,3.85,1,0,1,0
fisheed02,0.5270,30,0,8,11,5,1,10,246,107,262,17,17,0,0,64.39,1398,81,4.35,0,0,0,0,0,0,0,0,107,262,17,17,0,0,64.39,1398,81,4.35,1,0,1,0
garvene01,0.4108,180,7,72,87,27,3,76,827,203,470,27,41,0,0,56.52,2471,12,3.86,0,0,0,0,0,0,0,0,203,470,27,41,0,0,56.52,2471,12,3.86,1,0,0,0
gibsobo01,0.5311,274,24,144,132,44,5,63,1328,291,484,42,46,0,0,53.48,3279,6,3.94,4,2,3,4,0,0,2,28,291,484,42,46,0,0,53.48,3279,6,3.94,6,12,2,1
grantmu01,0.5227,135,6,65,80,25,2,37,759,162,376,19,40,0,0,64.9,2292,53,4.45,2,1,3,3,1,0,0,8,162,376,19,40,0,0,64.9,2292,53,4.45,1,0,1,0
grissma01,0.5003,23,0,6,9,7,0,8,189,28,139,5,9,0,0,59.07,771,58,3.05,0,0,0,0,0,0,0,1,28,139,5,9,0,0,59.07,771,58,3.05,1,0,1,0
gromest01,0.5241,124,0,40,58,9,2,71,630,126,248,13,20,0,0,71.19,1940,23,4.59,0,0,0,0,0,0,0,3,126,248,13,20,0,0,71.19,1940,23,4.59,0,0,1,0
haddiha01,0.5199,169,4,64,95,37,9,46,798,115,358,21,24,0,0,54.79,2154,21,3.69,1,0,0,0,0,0,0,3,115,358,21,24,0,0,54.79,2154,21,3.69,1,3,1,0
groveor01,0.4630,48,1,19,23,4,2,31,373,72,275,18,14,0,0,95.98,1237,4,3.07,0,0,0,0,0,0,0,0,72,275,18,14,0,0,95.98,1237,4,3.07,0,0,0,0
hearnji01,0.5320,77,9,36,44,7,2,33,548,106,355,22,33,0,0,61.85,1661,8,3.71,0,0,0,0,0,0,0,3,106,355,22,33,0,0,61.85,1661,8,3.71,0,0,1,0
houttar01,0.5441,99,2,37,37,12,1,14,513,105,339,17,28,0,0,81.91,1646,20,4.21,0,0,0,0,0,0,0,0,105,339,17,28,0,0,81.91,1646,20,4.21,1,0,1,0
hollabi02,0.4276,0,0,0,0,0,0,0,0,0,1,0,1,0,0,11.25,6,0,0.4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,11.25,6,0,0.4,0,0,0,0
kaatji01,0.5311,232,16,106,117,44,5,63,1251,262,744,56,65,0,0,114.82,4620,18,7.68,2,0,2,0,0,0,0,9,262,744,56,65,0,0,114.82,4620,18,7.68,2,16,1,1
jacksla01,0.4878,170,2,48,77,22,6,41,1089,257,656,38,46,0,0,61.75,3206,20,3.87,0,0,0,0,0,0,0,0,257,656,38,46,0,0,61.75,3206,20,3.87,4,0,0,0
kindeel01,0.5305,63,1,33,34,7,1,23,444,52,174,9,11,0,0,38.85,1421,102,2.94,0,0,0,0,0,0,0,0,52,174,9,11,0,0,38.85,1421,102,2.94,0,0,0,0
koufasa01,0.5698,75,2,28,26,9,0,43,776,64,228,14,13,0,0,37.7,1754,9,2.5,1,0,1,0,0,0,1,19,64,228,14,13,0,0,37.7,1754,9,2.5,4,4,4,1
kuzavbo01,0.4907,22,1,10,21,1,0,29,256,33,112,9,9,0,0,68.84,849,13,4.07,0,0,0,0,0,0,0,2,33,112,9,9,0,0,68.84,849,13,4.07,0,0,3,0
larsedo01,0.5084,144,14,72,65,25,5,43,596,95,244,17,22,0,0,70.46,1442,26,4.37,1,0,1,2,0,0,3,9,95,244,17,22,0,0,70.46,1442,26,4.37,0,0,2,0
